MIDI,Onset,Duration,String,Position,Finger,Expansion
53,0.916666667,0.083333333,2,2,2,0
52,0.0,0.083333333,2,2,1,0
60,0.083333333,0.083333333,1,2,2,0
61,0.166666667,0.083333333,1,5,1,0
62,0.25,0.083333333,1,5,2,0
63,0.333333333,0.083333333,1,5,3,0
64,0.416666667,0.083333333,1,8,1,0
65,0.5,0.083333333,1,8,2,0
66,0.583333333,0.083333333,1,8,3,0
67,0.666666667,0.083333333,1,8,4,0
64,0.75,0.083333333,1,8,1,0
60,0.833333333,0.083333333,2,8,4,0
58,0.916666667,0.083333333,2,8,2,0
57,0.0,0.083333333,2,8,1,0
65,0.083333333,0.083333333,1,8,2,0
64,0.166666667,0.083333333,1,8,1,0
65,0.25,0.083333333,1,8,2,0
62,0.333333333,0.083333333,1,1,4,1
58,0.416666667,0.083333333,1,1,1,0
62,0.5,0.083333333,1,1,4,1
58,0.583333333,0.083333333,1,1,1,0
57,0.666666667,0.083333333,1,1,0,0
60,0.75,0.083333333,1,1,2,1
52,0.833333333,0.083333333,2,2,1,0
55,0.916666667,0.083333333,2,2,4,0
53,0.0,0.333333333,2,2,2,0
53,0.333333333,0.083333333,2,2,2,0
55,0.416666667,0.083333333,2,2,4,0
53,0.5,0.083333333,2,2,2,0
52,0.583333333,0.083333333,2,2,1,0
53,0.666666667,0.083333333,2,2,2,0
57,0.75,0.083333333,2,6,3,0
55,0.833333333,0.083333333,2,6,1,0
58,0.916666667,0.083333333,2,6,4,0
57,0.0,0.333333333,2,6,3,0
57,0.333333333,0.083333333,2,6,3,0
58,0.416666667,0.083333333,2,6,4,0
57,0.5,0.083333333,2,6,3,0
55,0.583333333,0.083333333,2,6,1,0
57,0.666666667,0.083333333,1,6,0,0
60,0.75,0.083333333,1,1,2,1
58,0.833333333,0.083333333,1,1,1,0
62,0.916666667,0.083333333,1,1,4,1
60,0.0,0.333333333,1,1,2,1
60,0.333333333,0.083333333,1,1,2,1
62,0.416666667,0.083333333,1,1,4,1
60,0.5,0.083333333,1,1,2,1
58,0.583333333,0.083333333,1,1,1,0
60,0.666666667,0.083333333,1,1,2,1
63,0.75,0.083333333,1,6,2,0
62,0.833333333,0.083333333,1,6,1,0
65,0.916666667,0.083333333,1,6,4,0
63,0.0,0.083333333,1,7,1,0
65,0.083333333,0.083333333,1,7,2,1
67,0.166666667,0.083333333,1,7,4,1
65,0.25,0.083333333,1,7,2,1
63,0.333333333,0.083333333,1,7,1,0
67,0.416666667,0.083333333,1,7,4,1
62,0.5,0.083333333,1,6,1,0
65,0.583333333,0.083333333,1,6,4,0
60,0.666666667,0.083333333,1,4,1,0
63,0.75,0.083333333,1,4,4,0
59,0.833333333,0.083333333,1,2,1,0
62,0.916666667,0.083333333,1,2,4,0
60,0.0,0.083333333,1,4,1,0
62,0.083333333,0.083333333,1,4,3,0
63,0.166666667,0.083333333,1,4,4,0
62,0.25,0.083333333,1,4,3,0
60,0.333333333,0.083333333,1,4,1,0
63,0.416666667,0.083333333,1,4,4,0
58,0.5,0.083333333,1,1,1,0
62,0.583333333,0.083333333,1,1,4,1
57,0.666666667,0.083333333,1,1,0,0
60,0.75,0.083333333,1,1,2,1
55,0.833333333,0.083333333,2,6,1,0
58,0.916666667,0.083333333,2,6,4,0
57,0.0,0.083333333,2,8,1,0
58,0.083333333,0.083333333,2,8,2,0
60,0.166666667,0.083333333,2,8,4,0
58,0.25,0.083333333,2,8,2,0
57,0.333333333,0.083333333,2,8,1,0
58,0.416666667,0.083333333,2,8,2,0
55,0.5,0.083333333,2,5,2,0
57,0.583333333,0.083333333,2,5,4,0
53,0.666666667,0.083333333,2,2,2,0
55,0.75,0.083333333,2,2,4,0
52,0.833333333,0.083333333,2,2,1,0
55,0.916666667,0.083333333,2,2,4,0
52,0.0,0.083333333,2,2,1,0
53,0.083333333,0.083333333,2,2,2,0
54,0.166666667,0.083333333,2,5,1,0
55,0.25,0.083333333,2,5,2,0
56,0.333333333,0.083333333,2,5,3,0
57,0.416666667,0.083333333,1,5,0,0
58,0.5,0.083333333,1,1,1,0
59,0.583333333,0.083333333,1,1,2,0
60,0.666666667,0.083333333,1,1,3,0
61,0.75,0.083333333,1,5,1,0
62,0.833333333,0.083333333,1,5,2,0
63,0.916666667,0.083333333,1,5,3,0
