MIDI,Onset,Duration,String,Position,Finger,Expansion
67,0.666666667,0.083333333,2,16,3,1
66,0.75,0.083333333,2,16,2,1
64,0.833333333,0.083333333,2,16,1,0
62,0.916666667,0.083333333,2,16,9,0
66,0.0,0.25,2,16,2,1
64,0.25,0.0,2,16,1,0
66,0.25,0.0,2,16,2,1
64,0.25,0.25,2,16,1,0
62,0.5,0.25,2,16,9,0
45,0.0,0.083333333,3,2,1,0
57,0.083333333,0.083333333,1,2,0,0
61,0.166666667,0.083333333,1,2,3,0
55,0.25,0.083333333,2,2,4,0
57,0.333333333,0.083333333,1,2,0,0
61,0.416666667,0.083333333,1,2,3,0
54,0.5,0.083333333,2,2,3,0
57,0.583333333,0.083333333,1,2,0,0
62,0.666666667,0.083333333,1,2,4,0
52,0.75,0.083333333,2,2,1,0
57,0.833333333,0.083333333,1,2,0,0
61,0.916666667,0.083333333,1,2,3,0
45,0.0,0.083333333,3,2,1,0
57,0.083333333,0.083333333,1,2,0,0
61,0.166666667,0.083333333,1,2,3,0
55,0.25,0.083333333,2,2,4,0
57,0.333333333,0.083333333,1,2,0,0
61,0.416666667,0.083333333,1,2,3,0
54,0.5,0.083333333,2,2,3,0
57,0.583333333,0.083333333,1,2,0,0
62,0.666666667,0.083333333,1,2,4,0
52,0.75,0.083333333,2,2,1,0
57,0.833333333,0.083333333,1,2,0,0
61,0.916666667,0.083333333,1,2,3,0
